# util_output: detail

# resource	operation	var	loadBucket	startBucket	bktLength	rate	load
1365_G79-x-1365_G79	54400908_1365_M-at-1365-187959	OP093074T006	2017-07-16	2017-07-16	 16	 0.2285714	 11.19999886
1365_G79-x-1365_G79	00790908_1365_M-at-1365-187953	OP032548T007	2017-08-01	2017-08-01	 15	 0.2285714	 244.34281921
1365_G79-x-1365_G79	54400908_1365_M-at-1365-187959	OP093074T007	2017-08-01	2017-08-01	 15	 0.2285714	 23.08571053
1365_G79-x-1365_G79	00790908_1365_M-at-1365-187953	OP032548T008	2017-08-16	2017-08-16	 16	 0.2285714	 235.42854309
1365_G79-x-1365_G79	54400908_1365_M-at-1365-187959	OP093074T008	2017-08-16	2017-08-16	 16	 0.2285714	 26.05714035

1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T001	2017-05-01	2017-05-01	 15	 2000	 2600000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T002	2017-05-16	2017-05-16	 16	 2000	 2800000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T003	2017-06-01	2017-06-01	 15	 2000	 1792000
1359_CAP-x-1359_CAP	54400908_1359_M-at-1359-187705	OP477629T003	2017-06-01	2017-06-01	 15	 2000	 708000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T004	2017-06-16	2017-06-16	 15	 2000	 2246000
1359_CAP-x-1359_CAP	54400908_1359_M-at-1359-187705	OP477629T004	2017-06-16	2017-06-16	 15	 2000	 254000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T005	2017-07-01	2017-07-01	 15	 2000	 2294000
1359_CAP-x-1359_CAP	54400908_1359_M-at-1359-187705	OP477629T005	2017-07-01	2017-07-01	 15	 2000	 206000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T006	2017-07-16	2017-07-16	 16	 2000	 2290000
1359_CAP-x-1359_CAP	54400908_1359_M-at-1359-187705	OP477629T006	2017-07-16	2017-07-16	 16	 2000	 210000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T007	2017-08-01	2017-08-01	 15	 2000	 2242000
1359_CAP-x-1359_CAP	54400908_1359_M-at-1359-187705	OP477629T007	2017-08-01	2017-08-01	 15	 2000	 158000
1359_CAP-x-1359_CAP	00790908_1359_M-at-1359-187701	OP417224T008	2017-08-16	2017-08-16	 16	 2000	 2578000
1359_CAP-x-1359_CAP	54400908_1359_M-at-1359-187705	OP477629T008	2017-08-16	2017-08-16	 16	 2000	 22000

1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T001	2017-05-01	2017-05-01	 15	 2000	 1270000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T002	2017-05-16	2017-05-16	 16	 2000	 2668000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T003	2017-06-01	2017-06-01	 15	 2000	 980000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	54400908_1365_M-at-1365-187959	OP093074T003	2017-06-01	2017-06-01	 15	 2000	 1644000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T004	2017-06-16	2017-06-16	 15	 2000	 2220000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	54400908_1365_M-at-1365-187959	OP093074T004	2017-06-16	2017-06-16	 15	 2000	 334000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T005	2017-07-01	2017-07-01	 15	 2000	 2200000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	54400908_1365_M-at-1365-187959	OP093074T005	2017-07-01	2017-07-01	 15	 2000	 350000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T006	2017-07-16	2017-07-16	 16	 2000	 2526000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	54400908_1365_M-at-1365-187959	OP093074T006	2017-07-16	2017-07-16	 16	 2000	 98000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T007	2017-08-01	2017-08-01	 15	 2000	 2138000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	54400908_1365_M-at-1365-187959	OP093074T007	2017-08-01	2017-08-01	 15	 2000	 202000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	00790908_1365_M-at-1365-187953	OP032548T008	2017-08-16	2017-08-16	 16	 2000	 2060000
1365_1365_ATTCAP-x-1365_1365_ATTCAP	54400908_1365_M-at-1365-187959	OP093074T008	2017-08-16	2017-08-16	 16	 2000	 228000

1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T001	2017-05-01	2017-05-01	 15	 2000	 1978000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T002	2017-05-16	2017-05-16	 16	 2000	 1562000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T003	2017-06-01	2017-06-01	 15	 2000	 1570000
1353_CAP-x-1353_CAP	54400908_1353_M-at-1353-187260	OP215437T003	2017-06-01	2017-06-01	 15	 2000	 836000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T004	2017-06-16	2017-06-16	 15	 2000	 1718000
1353_CAP-x-1353_CAP	54400908_1353_M-at-1353-187260	OP215437T004	2017-06-16	2017-06-16	 15	 2000	 334000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T005	2017-07-01	2017-07-01	 15	 2000	 1894000
1353_CAP-x-1353_CAP	54400908_1353_M-at-1353-187260	OP215437T005	2017-07-01	2017-07-01	 15	 2000	 328000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T006	2017-07-16	2017-07-16	 16	 2000	 2064000
1353_CAP-x-1353_CAP	54400908_1353_M-at-1353-187260	OP215437T006	2017-07-16	2017-07-16	 16	 2000	 340000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T007	2017-08-01	2017-08-01	 15	 2000	 1642000
1353_CAP-x-1353_CAP	54400908_1353_M-at-1353-187260	OP215437T007	2017-08-01	2017-08-01	 15	 2000	 336000
1353_CAP-x-1353_CAP	00790908_1353_M-at-1353-187254	OP153914T008	2017-08-16	2017-08-16	 16	 2000	 1912000
1353_CAP-x-1353_CAP	54400908_1353_M-at-1353-187260	OP215437T008	2017-08-16	2017-08-16	 16	 2000	 384000

1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T001	2017-05-01	2017-05-01	 15	 0.60000002	 312
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T002	2017-05-16	2017-05-16	 16	 0.60000002	 336
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T003	2017-06-01	2017-06-01	 15	 0.60000002	 150
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T004	2017-06-16	2017-06-16	 15	 0.60000002	 150
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T005	2017-07-01	2017-07-01	 15	 0.60000002	 150
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T006	2017-07-16	2017-07-16	 16	 0.60000002	 150
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T007	2017-08-01	2017-08-01	 15	 0.60000002	 144
1354_G79-x-1354_G79	00790908_1354_M-at-1354-187262	OP658187T008	2017-08-16	2017-08-16	 16	 0.60000002	 156

1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T001	2017-05-01	2017-05-01	 15	 2000	 1978000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T002	2017-05-16	2017-05-16	 16	 2000	 1562000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T003	2017-06-01	2017-06-01	 15	 2000	 1570000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	54400908_1353_M-at-1353-187260	OP215437T003	2017-06-01	2017-06-01	 15	 2000	 836000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T004	2017-06-16	2017-06-16	 15	 2000	 1718000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	54400908_1353_M-at-1353-187260	OP215437T004	2017-06-16	2017-06-16	 15	 2000	 334000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T005	2017-07-01	2017-07-01	 15	 2000	 1894000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	54400908_1353_M-at-1353-187260	OP215437T005	2017-07-01	2017-07-01	 15	 2000	 328000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T006	2017-07-16	2017-07-16	 16	 2000	 2064000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	54400908_1353_M-at-1353-187260	OP215437T006	2017-07-16	2017-07-16	 16	 2000	 340000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T007	2017-08-01	2017-08-01	 15	 2000	 1642000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	54400908_1353_M-at-1353-187260	OP215437T007	2017-08-01	2017-08-01	 15	 2000	 336000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	00790908_1353_M-at-1353-187254	OP153914T008	2017-08-16	2017-08-16	 16	 2000	 1912000
1353_1353_ATTCAP-x-1353_1353_ATTCAP	54400908_1353_M-at-1353-187260	OP215437T008	2017-08-16	2017-08-16	 16	 2000	 384000

1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T001	2017-05-01	2017-05-01	 15	 0.23999999	 312
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T002	2017-05-16	2017-05-16	 16	 0.23999999	 336
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T003	2017-06-01	2017-06-01	 15	 0.23999999	 215.03999329
1359_G79-x-1359_G79	54400908_1359_M-at-1359-187705	OP477629T003	2017-06-01	2017-06-01	 15	 0.23999999	 84.95999908
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T004	2017-06-16	2017-06-16	 15	 0.23999999	 269.51998901
1359_G79-x-1359_G79	54400908_1359_M-at-1359-187705	OP477629T004	2017-06-16	2017-06-16	 15	 0.23999999	 30.47999954
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T005	2017-07-01	2017-07-01	 15	 0.23999999	 275.27999878
1359_G79-x-1359_G79	54400908_1359_M-at-1359-187705	OP477629T005	2017-07-01	2017-07-01	 15	 0.23999999	 24.71999931
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T006	2017-07-16	2017-07-16	 16	 0.23999999	 274.79998779
1359_G79-x-1359_G79	54400908_1359_M-at-1359-187705	OP477629T006	2017-07-16	2017-07-16	 16	 0.23999999	 25.20000076
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T007	2017-08-01	2017-08-01	 15	 0.23999999	 269.04000854
1359_G79-x-1359_G79	54400908_1359_M-at-1359-187705	OP477629T007	2017-08-01	2017-08-01	 15	 0.23999999	 18.95999908
1359_G79-x-1359_G79	00790908_1359_M-at-1359-187701	OP417224T008	2017-08-16	2017-08-16	 16	 0.23999999	 309.35998535
1359_G79-x-1359_G79	54400908_1359_M-at-1359-187705	OP477629T008	2017-08-16	2017-08-16	 16	 0.23999999	 2.6400001

1102_NR_ATTCAP-x-1102_NR_ATTCAP	00309159_1102_M-at-1102-184064	OP035694T003	2017-06-01	2017-06-01	 15	 9000	 18000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00569630_1102_M-at-1102-184246	OP086359T003	2017-06-01	2017-06-01	 15	 7500	 22500
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00299698_1102_M-at-1102-184024	OP088198T003	2017-06-01	2017-06-01	 15	 9000	 9000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	54430D93_1102_M-at-1102-184666	OP125712T003	2017-06-01	2017-06-01	 15	 9000	 9000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00689652_1102_M-at-1102-184367	OP349537T003	2017-06-01	2017-06-01	 15	 7500	 22500
1102_NR_ATTCAP-x-1102_NR_ATTCAP	10909612_1102_M-at-1102-184545	OP471133T003	2017-06-01	2017-06-01	 15	 7500	 7500
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00519607_1102_M-at-1102-184162	OP549945T003	2017-06-01	2017-06-01	 15	 9000	 27000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00119187_1102_M-at-1102-183771	OP560204T003	2017-06-01	2017-06-01	 15	 9000	 27000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00129611_1102_M-at-1102-183818	OP589254T003	2017-06-01	2017-06-01	 15	 9000	 45000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00579192_1102_M-at-1102-184275	OP620773T003	2017-06-01	2017-06-01	 15	 7500	 22500
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00309159_1102_M-at-1102-184064	OP035694T006	2017-07-16	2017-07-16	 16	 9000	 27000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00569630_1102_M-at-1102-184246	OP086359T006	2017-07-16	2017-07-16	 16	 7500	 15000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00299698_1102_M-at-1102-184024	OP088198T006	2017-07-16	2017-07-16	 16	 9000	 9000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	54430D93_1102_M-at-1102-184666	OP125712T006	2017-07-16	2017-07-16	 16	 9000	 27000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00689652_1102_M-at-1102-184367	OP349537T006	2017-07-16	2017-07-16	 16	 7500	 7500
1102_NR_ATTCAP-x-1102_NR_ATTCAP	10909612_1102_M-at-1102-184545	OP471133T006	2017-07-16	2017-07-16	 16	 7500	 30000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	10589305_1102_M-at-1102-184530	OP500120T006	2017-07-16	2017-07-16	 16	 9000	 9000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00519607_1102_M-at-1102-184162	OP549945T006	2017-07-16	2017-07-16	 16	 9000	 9000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00119187_1102_M-at-1102-183771	OP560204T006	2017-07-16	2017-07-16	 16	 9000	 36000
1102_NR_ATTCAP-x-1102_NR_ATTCAP	00579192_1102_M-at-1102-184275	OP620773T006	2017-07-16	2017-07-16	 16	 7500	 37500

1357_G25_ATTCAP-x-1357_G25_ATTCAP	00260912_1357_M-at-1357-187478	OP073206T003	2017-06-01	2017-06-01	 15	 7000	 7000
1357_G25_ATTCAP-x-1357_G25_ATTCAP	00040908_1357_M-at-1357-187329	OP316141T003	2017-06-01	2017-06-01	 15	 7000	 7000
1357_G25_ATTCAP-x-1357_G25_ATTCAP	00530908_1357_M-at-1357-187535	OP456938T003	2017-06-01	2017-06-01	 15	 7000	 56000
1357_G25_ATTCAP-x-1357_G25_ATTCAP	00530929_1357_M-at-1357-187541	OP559500T003	2017-06-01	2017-06-01	 15	 7000	 7000

1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13155351_1102_M-at-1102-184600	OP138171T003	2017-06-01	2017-06-01	 15	 2000	 14000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13157084_1102_M-at-1102-184602	OP391084T003	2017-06-01	2017-06-01	 15	 2000	 12000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13150312_1102_M-at-1102-184586	OP520128T003	2017-06-01	2017-06-01	 15	 2000	 26000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13150216_1102_M-at-1102-184584	OP530512T003	2017-06-01	2017-06-01	 15	 2000	 20000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	1315G128_1102_M-at-1102-184604	OP561070T003	2017-06-01	2017-06-01	 15	 2000	 22000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13155351_1102_M-at-1102-184600	OP138171T005	2017-07-01	2017-07-01	 15	 2000	 12000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13157084_1102_M-at-1102-184602	OP391084T005	2017-07-01	2017-07-01	 15	 2000	 14000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13150312_1102_M-at-1102-184586	OP520128T005	2017-07-01	2017-07-01	 15	 2000	 50000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13150216_1102_M-at-1102-184584	OP530512T005	2017-07-01	2017-07-01	 15	 2000	 32000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	1315G128_1102_M-at-1102-184604	OP561070T005	2017-07-01	2017-07-01	 15	 2000	 20000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13155351_1102_M-at-1102-184600	OP138171T007	2017-08-01	2017-08-01	 15	 2000	 10000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13157084_1102_M-at-1102-184602	OP391084T007	2017-08-01	2017-08-01	 15	 2000	 14000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13150312_1102_M-at-1102-184586	OP520128T007	2017-08-01	2017-08-01	 15	 2000	 56000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	13150216_1102_M-at-1102-184584	OP530512T007	2017-08-01	2017-08-01	 15	 2000	 26000
1102_1102-AMC-MONTH-FN1_ATTCAP-x-1102_1102-AMC-MONTH-FN1_ATTCAP	1315G128_1102_M-at-1102-184604	OP561070T007	2017-08-01	2017-08-01	 15	 2000	 14000

1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	13150703_1103_M-at-1103-185556	OP176267T003	2017-06-01	2017-06-01	 15	 2000	 6000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	1315W109_1103_M-at-1103-185569	OP195549T003	2017-06-01	2017-06-01	 15	 2000	 38000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	13150111_1103_M-at-1103-185549	OP278254T003	2017-06-01	2017-06-01	 15	 2000	 8000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	13150703_1103_M-at-1103-185556	OP176267T005	2017-07-01	2017-07-01	 15	 2000	 20000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	1315W109_1103_M-at-1103-185569	OP195549T005	2017-07-01	2017-07-01	 15	 2000	 42000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	13150111_1103_M-at-1103-185549	OP278254T005	2017-07-01	2017-07-01	 15	 2000	 20000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	13150703_1103_M-at-1103-185556	OP176267T007	2017-08-01	2017-08-01	 15	 2000	 14000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	1315W109_1103_M-at-1103-185569	OP195549T007	2017-08-01	2017-08-01	 15	 2000	 36000
1103_1103-AMC-MONTH-FN1_ATTCAP-x-1103_1103-AMC-MONTH-FN1_ATTCAP	13150111_1103_M-at-1103-185549	OP278254T007	2017-08-01	2017-08-01	 15	 2000	 22000

1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170701_1369_M-at-1369-188395	OP417565T003	2017-06-01	2017-06-01	 15	 3000	 81000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170111_1369_M-at-1369-188363	OP558394T003	2017-06-01	2017-06-01	 15	 3000	 27000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170216_1369_M-at-1369-188367	OP567323T003	2017-06-01	2017-06-01	 15	 3000	 30000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170217_1369_M-at-1369-188371	OP587799T003	2017-06-01	2017-06-01	 15	 3000	 24000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170701_1369_M-at-1369-188395	OP417565T005	2017-07-01	2017-07-01	 15	 3000	 69000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170111_1369_M-at-1369-188363	OP558394T005	2017-07-01	2017-07-01	 15	 3000	 21000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170216_1369_M-at-1369-188367	OP567323T005	2017-07-01	2017-07-01	 15	 3000	 24000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170217_1369_M-at-1369-188371	OP587799T005	2017-07-01	2017-07-01	 15	 3000	 24000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170701_1369_M-at-1369-188395	OP417565T007	2017-08-01	2017-08-01	 15	 3000	 48000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170111_1369_M-at-1369-188363	OP558394T007	2017-08-01	2017-08-01	 15	 3000	 24000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170216_1369_M-at-1369-188367	OP567323T007	2017-08-01	2017-08-01	 15	 3000	 21000
1369_CPC_FN1_AUS_ATTCAP-x-1369_CPC_FN1_AUS_ATTCAP	00170217_1369_M-at-1369-188371	OP587799T007	2017-08-01	2017-08-01	 15	 3000	 18000

1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170337_1357_M-at-1357-187446	OP114183T003	2017-06-01	2017-06-01	 15	 2000	 20000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170483_1357_M-at-1357-187458	OP507103T003	2017-06-01	2017-06-01	 15	 2000	 2000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170507_1357_M-at-1357-187462	OP518031T003	2017-06-01	2017-06-01	 15	 2000	 50000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170312_1357_M-at-1357-187442	OP599031T003	2017-06-01	2017-06-01	 15	 2000	 34000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170337_1357_M-at-1357-187446	OP114183T005	2017-07-01	2017-07-01	 15	 2000	 20000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170483_1357_M-at-1357-187458	OP507103T005	2017-07-01	2017-07-01	 15	 2000	 6000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170507_1357_M-at-1357-187462	OP518031T005	2017-07-01	2017-07-01	 15	 2000	 30000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170404_1357_M-at-1357-187450	OP547940T005	2017-07-01	2017-07-01	 15	 2000	 4000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170312_1357_M-at-1357-187442	OP599031T005	2017-07-01	2017-07-01	 15	 2000	 30000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170337_1357_M-at-1357-187446	OP114183T007	2017-08-01	2017-08-01	 15	 2000	 22000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170483_1357_M-at-1357-187458	OP507103T007	2017-08-01	2017-08-01	 15	 2000	 8000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170507_1357_M-at-1357-187462	OP518031T007	2017-08-01	2017-08-01	 15	 2000	 20000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170404_1357_M-at-1357-187450	OP547940T007	2017-08-01	2017-08-01	 15	 2000	 4000
1357_HEM_FN1_AUS_ATTCAP-x-1357_HEM_FN1_AUS_ATTCAP	00170312_1357_M-at-1357-187442	OP599031T007	2017-08-01	2017-08-01	 15	 2000	 28000

1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170337_1369_M-at-1369-188379	OP072751T004	2017-06-16	2017-06-16	 15	 3000	 21000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170801_1369_M-at-1369-188399	OP406727T004	2017-06-16	2017-06-16	 15	 3000	 15000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170507_1369_M-at-1369-188391	OP477292T004	2017-06-16	2017-06-16	 15	 3000	 54000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170312_1369_M-at-1369-188375	OP557664T004	2017-06-16	2017-06-16	 15	 3000	 24000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170337_1369_M-at-1369-188379	OP072751T006	2017-07-16	2017-07-16	 16	 3000	 21000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170801_1369_M-at-1369-188399	OP406727T006	2017-07-16	2017-07-16	 16	 3000	 12000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170507_1369_M-at-1369-188391	OP477292T006	2017-07-16	2017-07-16	 16	 3000	 48000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170312_1369_M-at-1369-188375	OP557664T006	2017-07-16	2017-07-16	 16	 3000	 21000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170337_1369_M-at-1369-188379	OP072751T008	2017-08-16	2017-08-16	 16	 3000	 15000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170801_1369_M-at-1369-188399	OP406727T008	2017-08-16	2017-08-16	 16	 3000	 9000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170507_1369_M-at-1369-188391	OP477292T008	2017-08-16	2017-08-16	 16	 3000	 45000
1369_CPC_FN2_AUS_ATTCAP-x-1369_CPC_FN2_AUS_ATTCAP	00170312_1369_M-at-1369-188375	OP557664T008	2017-08-16	2017-08-16	 16	 3000	 21000

1357_HEM_FN2_AUS_ATTCAP-x-1357_HEM_FN2_AUS_ATTCAP	00170423_1357_M-at-1357-187454	OP023639T004	2017-06-16	2017-06-16	 15	 2000	 2000
